stock_id,date,product_name,product_category,unit_sold,price,cost,stock_available
DQ-M-TLD,5/24/2025,Termos Logo DQLab,Merchandise,48,194850,149850,115
DQ-AT-SND,5/24/2025,Sticky Notes DQLab,Alat Tulis,193,59850,29850,221
DQ-M-DKD,5/24/2025,Dompet Kartu DQLab,Merchandise,16,149850,119850,87
DQ-E-EKD,5/24/2025,Earphone Kantor DQLab,Elektronik,58,224850,104850,145
DQ-M-BMD,5/24/2025,Botol Minum DQLab,Merchandise,15,239850,179850,96
DQ-KC-KND,5/24/2025,Kartu Nama DQLab,Kertas & Cetak,57,104850,59850,78
DQ-AT-PMD,5/24/2025,Pulpen Metal DQLab,Alat Tulis,122,164850,149850,157
DQ-O-KSD,5/24/2025,Kotak Serbaguna DQLab,Organisasi,10,224850,164850,46
DQ-PM-BSD,5/24/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,23,314850,164850,61
DQ-O-RMD,5/24/2025,Rak Meja DQLab,Organisasi,35,179850,134850,59
DQ-E-HKD,5/24/2025,Headset Kantor DQLab,Elektronik,14,314850,224850,69
DQ-KC-LND,5/24/2025,Label Nama DQLab,Kertas & Cetak,29,164850,89850,39
DQ-M-MCD,5/24/2025,Mousepad Custom DQLab,Merchandise,25,89850,59850,94
DQ-M-MCD,5/24/2025,Mousepad Custom DQLab,Merchandise,25,89850,59850,94
DQ-AT-SPD,5/24/2025,Set Pulpen DQLab,Alat Tulis,22,149850,44850,88
DQ-M-STED,5/24/2025,Set Tulis Eksekutif DQLab,Merchandise,44,299850,209850,56
DQ-E-PMD,5/24/2025,Printer Mini DQLab,Elektronik,75,599850,524850,102
DQ-KC-KWD,5/24/2025,Kertas Warna DQLab,Kertas & Cetak,202,239850,209850,263
DQ-E-KBD,5/24/2025,Kalkulator Besar DQLab,Elektronik,33,149850,104850,102
DQ-O-MED,5/24/2025,Map Eksklusif DQLab,Organisasi,12,299850,209850,55
DQ-M-TKD,5/24/2025,Tempat Kartu DQLab,Merchandise,14,149850,74850,112
DQ-E-LMD,5/24/2025,Label Maker DQLab,Elektronik,46,299850,224850,115
DQ-AT-TRD,5/24/2025,Tipe-X Roller DQLab,Alat Tulis,235,44850,29850,270
DQ-PM-SBD,5/24/2025,Staples + Box DQLab,Perlengkapan Meja,13,74850,59850,94
DQ-M-GKD,5/24/2025,Gantungan Kunci DQLab,Merchandise,2,299850,134850,30
DQ-E-PLD,5/24/2025,Powerbank Logo DQLab,Elektronik,29,299850,269850,60
DQ-P-LCD,5/24/2025,Lakban + Cutter DQLab,Pengemasan,136,134850,119850,178
DQ-E-TMD,5/24/2025,Timbangan Mini DQLab,Elektronik,16,224850,179850,63
DQ-M-TLD,5/24/2025,Tumbler Logo DQLab,Merchandise,30,194850,164850,74
DQ-E-SMD,5/24/2025,Speaker Mini DQLab,Elektronik,4,389850,314850,80
DQ-M-BAD,5/25/2025,Buku Agenda DQLab,Merchandise,115,239850,149850,207
DQ-M-TLD,5/25/2025,Termos Logo DQLab,Merchandise,142,194850,149850,161
DQ-AT-SND,5/25/2025,Sticky Notes DQLab,Alat Tulis,361,59850,29850,385
DQ-M-DKD,5/25/2025,Dompet Kartu DQLab,Merchandise,15,149850,119850,35
DQ-E-EKD,5/25/2025,Earphone Kantor DQLab,Elektronik,50,224850,104850,149
DQ-M-BMD,5/25/2025,Botol Minum DQLab,Merchandise,4,239850,179850,37
DQ-KC-KND,5/25/2025,Kartu Nama DQLab,Kertas & Cetak,90,104850,59850,176
DQ-AT-PMD,5/25/2025,Pulpen Metal DQLab,Alat Tulis,165,164850,149850,178
DQ-O-KSD,5/25/2025,Kotak Serbaguna DQLab,Organisasi,13,224850,164850,35
DQ-PM-BSD,5/25/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,10,314850,164850,92
DQ-O-RMD,5/25/2025,Rak Meja DQLab,Organisasi,86,179850,134850,152
DQ-E-HKD,5/25/2025,Headset Kantor DQLab,Elektronik,48,314850,224850,94
DQ-KC-LND,5/25/2025,Label Nama DQLab,Kertas & Cetak,23,164850,89850,80
DQ-M-MCD,5/25/2025,Mousepad Custom DQLab,Merchandise,86,89850,59850,166
DQ-M-MCD,5/25/2025,Mousepad Custom DQLab,Merchandise,86,89850,59850,166
DQ-AT-SPD,5/25/2025,Set Pulpen DQLab,Alat Tulis,42,149850,44850,52
DQ-M-STED,5/25/2025,Set Tulis Eksekutif DQLab,Merchandise,23,299850,209850,92
DQ-E-PMD,5/25/2025,Printer Mini DQLab,Elektronik,135,599850,524850,156
DQ-KC-KWD,5/25/2025,Kertas Warna DQLab,Kertas & Cetak,318,239850,209850,348
DQ-E-KBD,5/25/2025,Kalkulator Besar DQLab,Elektronik,30,149850,104850,50
DQ-M-TKD,5/25/2025,Tempat Kartu DQLab,Merchandise,53,149850,74850,106
DQ-E-LMD,5/25/2025,Label Maker DQLab,Elektronik,39,299850,224850,106
DQ-AT-TRD,5/25/2025,Tipe-X Roller DQLab,Alat Tulis,186,44850,29850,239
DQ-E-STD,5/25/2025,Stempel + Tinta DQLab,Elektronik,19,374850,314850,106
DQ-PM-SBD,5/25/2025,Staples + Box DQLab,Perlengkapan Meja,73,74850,59850,116
DQ-M-GKD,5/25/2025,Gantungan Kunci DQLab,Merchandise,22,299850,134850,56
DQ-E-PLD,5/25/2025,Powerbank Logo DQLab,Elektronik,69,299850,269850,82
DQ-P-LCD,5/25/2025,Lakban + Cutter DQLab,Pengemasan,115,134850,119850,188
DQ-E-TMD,5/25/2025,Timbangan Mini DQLab,Elektronik,12,224850,179850,111
DQ-M-TLD,5/25/2025,Tumbler Logo DQLab,Merchandise,17,194850,164850,42
DQ-E-SMD,5/25/2025,Speaker Mini DQLab,Elektronik,37,389850,314850,56
DQ-KC-KUD,5/25/2025,Kartu Ucapan DQLab,Kertas & Cetak,8,119850,59850,83
DQ-KC-KUD,5/25/2025,Kartu Ucapan DQLab,Kertas & Cetak,8,119850,59850,83
DQ-M-BAD,5/26/2025,Buku Agenda DQLab,Merchandise,69,239850,149850,113
DQ-M-TLD,5/26/2025,Termos Logo DQLab,Merchandise,64,194850,149850,156
DQ-AT-SND,5/26/2025,Sticky Notes DQLab,Alat Tulis,323,59850,29850,338
DQ-BC-NAD,5/26/2025,Notebook A5 DQLab,Buku Catatan,5,194850,149850,33
DQ-E-EKD,5/26/2025,Earphone Kantor DQLab,Elektronik,81,224850,104850,149
DQ-M-BMD,5/26/2025,Botol Minum DQLab,Merchandise,33,239850,179850,95
DQ-KC-KND,5/26/2025,Kartu Nama DQLab,Kertas & Cetak,228,104850,59850,245
DQ-AT-PMD,5/26/2025,Pulpen Metal DQLab,Alat Tulis,190,164850,149850,277
DQ-O-KSD,5/26/2025,Kotak Serbaguna DQLab,Organisasi,45,224850,164850,64
DQ-PM-BSD,5/26/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,101,314850,164850,177
DQ-O-RMD,5/26/2025,Rak Meja DQLab,Organisasi,66,179850,134850,113
DQ-E-HKD,5/26/2025,Headset Kantor DQLab,Elektronik,19,314850,224850,57
DQ-KC-LND,5/26/2025,Label Nama DQLab,Kertas & Cetak,69,164850,89850,93
DQ-M-MCD,5/26/2025,Mousepad Custom DQLab,Merchandise,44,89850,59850,140
DQ-M-MCD,5/26/2025,Mousepad Custom DQLab,Merchandise,44,89850,59850,140
DQ-AT-SPD,5/26/2025,Set Pulpen DQLab,Alat Tulis,3,149850,44850,35
DQ-M-STED,5/26/2025,Set Tulis Eksekutif DQLab,Merchandise,97,299850,209850,188
DQ-E-PMD,5/26/2025,Printer Mini DQLab,Elektronik,61,599850,524850,116
DQ-KC-KWD,5/26/2025,Kertas Warna DQLab,Kertas & Cetak,354,239850,209850,446
DQ-E-KBD,5/26/2025,Kalkulator Besar DQLab,Elektronik,207,149850,104850,244
DQ-O-MED,5/26/2025,Map Eksklusif DQLab,Organisasi,20,299850,209850,55
DQ-M-TKD,5/26/2025,Tempat Kartu DQLab,Merchandise,48,149850,74850,67
DQ-E-LMD,5/26/2025,Label Maker DQLab,Elektronik,31,299850,224850,87
DQ-AT-TRD,5/26/2025,Tipe-X Roller DQLab,Alat Tulis,315,44850,29850,328
DQ-E-STD,5/26/2025,Stempel + Tinta DQLab,Elektronik,23,374850,314850,87
DQ-PM-SBD,5/26/2025,Staples + Box DQLab,Perlengkapan Meja,17,74850,59850,92
DQ-E-PLD,5/26/2025,Powerbank Logo DQLab,Elektronik,73,299850,269850,149
DQ-P-LCD,5/26/2025,Lakban + Cutter DQLab,Pengemasan,105,134850,119850,121
DQ-E-TMD,5/26/2025,Timbangan Mini DQLab,Elektronik,4,224850,179850,68
DQ-E-SMD,5/26/2025,Speaker Mini DQLab,Elektronik,8,389850,314850,97
DQ-M-BAD,5/27/2025,Buku Agenda DQLab,Merchandise,111,239850,149850,151
DQ-M-TLD,5/27/2025,Termos Logo DQLab,Merchandise,173,194850,149850,256
DQ-AT-SND,5/27/2025,Sticky Notes DQLab,Alat Tulis,292,59850,29850,320
DQ-BC-NAD,5/27/2025,Notebook A5 DQLab,Buku Catatan,18,194850,149850,55
DQ-E-EKD,5/27/2025,Earphone Kantor DQLab,Elektronik,113,224850,104850,203
DQ-M-BMD,5/27/2025,Botol Minum DQLab,Merchandise,68,239850,179850,105
DQ-KC-KND,5/27/2025,Kartu Nama DQLab,Kertas & Cetak,274,104850,59850,302
DQ-AT-PMD,5/27/2025,Pulpen Metal DQLab,Alat Tulis,139,164850,149850,235
DQ-O-KSD,5/27/2025,Kotak Serbaguna DQLab,Organisasi,96,224850,164850,125
DQ-PM-BSD,5/27/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,45,314850,164850,67
DQ-O-RMD,5/27/2025,Rak Meja DQLab,Organisasi,95,179850,134850,181
DQ-E-HKD,5/27/2025,Headset Kantor DQLab,Elektronik,30,314850,224850,82
DQ-KC-LND,5/27/2025,Label Nama DQLab,Kertas & Cetak,91,164850,89850,111
DQ-M-MCD,5/27/2025,Mousepad Custom DQLab,Merchandise,43,89850,59850,100
DQ-M-MCD,5/27/2025,Mousepad Custom DQLab,Merchandise,43,89850,59850,100
DQ-AT-SPD,5/27/2025,Set Pulpen DQLab,Alat Tulis,24,149850,44850,48
DQ-M-STED,5/27/2025,Set Tulis Eksekutif DQLab,Merchandise,72,299850,209850,98
DQ-E-PMD,5/27/2025,Printer Mini DQLab,Elektronik,206,599850,524850,269
DQ-KC-KWD,5/27/2025,Kertas Warna DQLab,Kertas & Cetak,287,239850,209850,346
DQ-E-KBD,5/27/2025,Kalkulator Besar DQLab,Elektronik,136,149850,104850,173
DQ-M-TKD,5/27/2025,Tempat Kartu DQLab,Merchandise,55,149850,74850,147
DQ-E-LMD,5/27/2025,Label Maker DQLab,Elektronik,68,299850,224850,81
DQ-AT-TRD,5/27/2025,Tipe-X Roller DQLab,Alat Tulis,282,44850,29850,313
DQ-E-STD,5/27/2025,Stempel + Tinta DQLab,Elektronik,11,374850,314850,106
DQ-PM-SBD,5/27/2025,Staples + Box DQLab,Perlengkapan Meja,41,74850,59850,89
DQ-M-GKD,5/27/2025,Gantungan Kunci DQLab,Merchandise,9,299850,134850,52
DQ-E-PLD,5/27/2025,Powerbank Logo DQLab,Elektronik,116,299850,269850,169
DQ-P-LCD,5/27/2025,Lakban + Cutter DQLab,Pengemasan,78,134850,119850,129
DQ-E-TMD,5/27/2025,Timbangan Mini DQLab,Elektronik,14,224850,179850,63
DQ-E-SMD,5/27/2025,Speaker Mini DQLab,Elektronik,34,389850,314850,55
DQ-M-BAD,5/28/2025,Buku Agenda DQLab,Merchandise,58,239850,149850,69
DQ-M-TLD,5/28/2025,Termos Logo DQLab,Merchandise,22,194850,149850,59
DQ-AT-SND,5/28/2025,Sticky Notes DQLab,Alat Tulis,89,59850,29850,172
DQ-BC-NAD,5/28/2025,Notebook A5 DQLab,Buku Catatan,4,194850,149850,99
DQ-E-EKD,5/28/2025,Earphone Kantor DQLab,Elektronik,95,224850,104850,185
DQ-M-BMD,5/28/2025,Botol Minum DQLab,Merchandise,86,239850,179850,185
DQ-KC-KND,5/28/2025,Kartu Nama DQLab,Kertas & Cetak,93,104850,59850,169
DQ-AT-PMD,5/28/2025,Pulpen Metal DQLab,Alat Tulis,63,164850,149850,143
DQ-O-KSD,5/28/2025,Kotak Serbaguna DQLab,Organisasi,33,224850,164850,114
DQ-PM-BSD,5/28/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,54,314850,164850,147
DQ-O-RMD,5/28/2025,Rak Meja DQLab,Organisasi,35,179850,134850,120
DQ-E-HKD,5/28/2025,Headset Kantor DQLab,Elektronik,36,314850,224850,126
DQ-KC-LND,5/28/2025,Label Nama DQLab,Kertas & Cetak,86,164850,89850,105
DQ-M-MCD,5/28/2025,Mousepad Custom DQLab,Merchandise,22,89850,59850,117
DQ-M-MCD,5/28/2025,Mousepad Custom DQLab,Merchandise,22,89850,59850,117
DQ-M-STED,5/28/2025,Set Tulis Eksekutif DQLab,Merchandise,24,299850,209850,90
DQ-E-PMD,5/28/2025,Printer Mini DQLab,Elektronik,70,599850,524850,165
DQ-KC-KWD,5/28/2025,Kertas Warna DQLab,Kertas & Cetak,166,239850,209850,212
DQ-PM-PKD,5/28/2025,Papan Klip DQLab,Perlengkapan Meja,6,374850,134850,92
DQ-E-KBD,5/28/2025,Kalkulator Besar DQLab,Elektronik,16,149850,104850,89
DQ-M-TKD,5/28/2025,Tempat Kartu DQLab,Merchandise,20,149850,74850,108
DQ-E-LMD,5/28/2025,Label Maker DQLab,Elektronik,20,299850,224850,115
DQ-AT-TRD,5/28/2025,Tipe-X Roller DQLab,Alat Tulis,185,44850,29850,234
DQ-E-STD,5/28/2025,Stempel + Tinta DQLab,Elektronik,15,374850,314850,84
DQ-PM-SBD,5/28/2025,Staples + Box DQLab,Perlengkapan Meja,52,74850,59850,109
DQ-M-GKD,5/28/2025,Gantungan Kunci DQLab,Merchandise,24,299850,134850,52
DQ-E-PLD,5/28/2025,Powerbank Logo DQLab,Elektronik,87,299850,269850,168
DQ-P-LCD,5/28/2025,Lakban + Cutter DQLab,Pengemasan,37,134850,119850,79
DQ-E-TMD,5/28/2025,Timbangan Mini DQLab,Elektronik,9,224850,179850,62
DQ-M-TLD,5/28/2025,Tumbler Logo DQLab,Merchandise,2,194850,164850,48
DQ-E-SMD,5/28/2025,Speaker Mini DQLab,Elektronik,5,389850,314850,103
DQ-M-BAD,5/29/2025,Buku Agenda DQLab,Merchandise,70,239850,149850,115
DQ-M-TLD,5/29/2025,Termos Logo DQLab,Merchandise,58,194850,149850,148
DQ-AT-SND,5/29/2025,Sticky Notes DQLab,Alat Tulis,78,59850,29850,175
DQ-BC-NAD,5/29/2025,Notebook A5 DQLab,Buku Catatan,7,194850,149850,37
DQ-M-DKD,5/29/2025,Dompet Kartu DQLab,Merchandise,3,149850,119850,14
DQ-E-EKD,5/29/2025,Earphone Kantor DQLab,Elektronik,90,224850,104850,130
DQ-KC-KND,5/29/2025,Kartu Nama DQLab,Kertas & Cetak,61,104850,59850,100
DQ-AT-PMD,5/29/2025,Pulpen Metal DQLab,Alat Tulis,89,164850,149850,174
DQ-O-KSD,5/29/2025,Kotak Serbaguna DQLab,Organisasi,25,224850,164850,78
DQ-PM-BSD,5/29/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,58,314850,164850,79
DQ-O-RMD,5/29/2025,Rak Meja DQLab,Organisasi,21,179850,134850,81
DQ-E-HKD,5/29/2025,Headset Kantor DQLab,Elektronik,64,314850,224850,122
DQ-KC-LND,5/29/2025,Label Nama DQLab,Kertas & Cetak,9,164850,89850,42
DQ-M-MCD,5/29/2025,Mousepad Custom DQLab,Merchandise,37,89850,59850,70
DQ-M-MCD,5/29/2025,Mousepad Custom DQLab,Merchandise,37,89850,59850,70
DQ-AT-SPD,5/29/2025,Set Pulpen DQLab,Alat Tulis,15,149850,44850,84
DQ-E-PMD,5/29/2025,Printer Mini DQLab,Elektronik,88,599850,524850,108
DQ-KC-KWD,5/29/2025,Kertas Warna DQLab,Kertas & Cetak,165,239850,209850,187
DQ-E-KBD,5/29/2025,Kalkulator Besar DQLab,Elektronik,74,149850,104850,155
DQ-O-MED,5/29/2025,Map Eksklusif DQLab,Organisasi,10,299850,209850,93
DQ-M-TKD,5/29/2025,Tempat Kartu DQLab,Merchandise,1,149850,74850,82
DQ-E-LMD,5/29/2025,Label Maker DQLab,Elektronik,27,299850,224850,100
DQ-AT-TRD,5/29/2025,Tipe-X Roller DQLab,Alat Tulis,169,44850,29850,198
DQ-E-STD,5/29/2025,Stempel + Tinta DQLab,Elektronik,50,374850,314850,131
DQ-PM-SBD,5/29/2025,Staples + Box DQLab,Perlengkapan Meja,3,74850,59850,85
DQ-E-PLD,5/29/2025,Powerbank Logo DQLab,Elektronik,80,299850,269850,160
DQ-P-LCD,5/29/2025,Lakban + Cutter DQLab,Pengemasan,15,134850,119850,102
DQ-E-TMD,5/29/2025,Timbangan Mini DQLab,Elektronik,12,224850,179850,49
DQ-E-SMD,5/29/2025,Speaker Mini DQLab,Elektronik,5,389850,314850,16
DQ-KC-KUD,5/29/2025,Kartu Ucapan DQLab,Kertas & Cetak,12,119850,59850,64
DQ-KC-KUD,5/29/2025,Kartu Ucapan DQLab,Kertas & Cetak,12,119850,59850,64
DQ-M-BAD,5/30/2025,Buku Agenda DQLab,Merchandise,112,239850,149850,129
DQ-M-TLD,5/30/2025,Termos Logo DQLab,Merchandise,75,194850,149850,97
DQ-AT-SND,5/30/2025,Sticky Notes DQLab,Alat Tulis,139,59850,29850,233
DQ-E-EKD,5/30/2025,Earphone Kantor DQLab,Elektronik,125,224850,104850,169
DQ-M-BMD,5/30/2025,Botol Minum DQLab,Merchandise,23,239850,179850,55
DQ-KC-KND,5/30/2025,Kartu Nama DQLab,Kertas & Cetak,123,104850,59850,178
DQ-AT-PMD,5/30/2025,Pulpen Metal DQLab,Alat Tulis,71,164850,149850,95
DQ-O-KSD,5/30/2025,Kotak Serbaguna DQLab,Organisasi,20,224850,164850,31
DQ-PM-BSD,5/30/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,6,314850,164850,76
DQ-O-RMD,5/30/2025,Rak Meja DQLab,Organisasi,45,179850,134850,130
DQ-E-HKD,5/30/2025,Headset Kantor DQLab,Elektronik,29,314850,224850,102
DQ-KC-LND,5/30/2025,Label Nama DQLab,Kertas & Cetak,46,164850,89850,107
DQ-M-MCD,5/30/2025,Mousepad Custom DQLab,Merchandise,47,89850,59850,92
DQ-M-MCD,5/30/2025,Mousepad Custom DQLab,Merchandise,47,89850,59850,92
DQ-AT-SPD,5/30/2025,Set Pulpen DQLab,Alat Tulis,1,149850,44850,77
DQ-M-STED,5/30/2025,Set Tulis Eksekutif DQLab,Merchandise,42,299850,209850,120
DQ-E-PMD,5/30/2025,Printer Mini DQLab,Elektronik,18,599850,524850,94
DQ-KC-KWD,5/30/2025,Kertas Warna DQLab,Kertas & Cetak,171,239850,209850,227
DQ-PM-PKD,5/30/2025,Papan Klip DQLab,Perlengkapan Meja,4,374850,134850,96
DQ-E-KBD,5/30/2025,Kalkulator Besar DQLab,Elektronik,19,149850,104850,30
DQ-O-MED,5/30/2025,Map Eksklusif DQLab,Organisasi,17,299850,209850,70
DQ-M-TKD,5/30/2025,Tempat Kartu DQLab,Merchandise,13,149850,74850,86
DQ-E-LMD,5/30/2025,Label Maker DQLab,Elektronik,18,299850,224850,108
DQ-AT-TRD,5/30/2025,Tipe-X Roller DQLab,Alat Tulis,167,44850,29850,254
DQ-PM-SBD,5/30/2025,Staples + Box DQLab,Perlengkapan Meja,43,74850,59850,80
DQ-M-GKD,5/30/2025,Gantungan Kunci DQLab,Merchandise,17,299850,134850,80
DQ-E-PLD,5/30/2025,Powerbank Logo DQLab,Elektronik,79,299850,269850,162
DQ-P-LCD,5/30/2025,Lakban + Cutter DQLab,Pengemasan,22,134850,119850,98
DQ-M-TLD,5/30/2025,Tumbler Logo DQLab,Merchandise,69,194850,164850,114
DQ-M-BAD,5/31/2025,Buku Agenda DQLab,Merchandise,53,239850,149850,125
DQ-M-TLD,5/31/2025,Termos Logo DQLab,Merchandise,98,194850,149850,132
DQ-AT-SND,5/31/2025,Sticky Notes DQLab,Alat Tulis,163,59850,29850,258
DQ-BC-NAD,5/31/2025,Notebook A5 DQLab,Buku Catatan,27,194850,149850,84
DQ-E-EKD,5/31/2025,Earphone Kantor DQLab,Elektronik,111,224850,104850,159
DQ-M-BMD,5/31/2025,Botol Minum DQLab,Merchandise,37,239850,179850,93
DQ-KC-KND,5/31/2025,Kartu Nama DQLab,Kertas & Cetak,36,104850,59850,66
DQ-AT-PMD,5/31/2025,Pulpen Metal DQLab,Alat Tulis,106,164850,149850,145
DQ-PM-BSD,5/31/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,22,314850,164850,62
DQ-O-RMD,5/31/2025,Rak Meja DQLab,Organisasi,63,179850,134850,98
DQ-E-HKD,5/31/2025,Headset Kantor DQLab,Elektronik,45,314850,224850,76
DQ-KC-LND,5/31/2025,Label Nama DQLab,Kertas & Cetak,107,164850,89850,137
DQ-M-MCD,5/31/2025,Mousepad Custom DQLab,Merchandise,37,89850,59850,47
DQ-M-MCD,5/31/2025,Mousepad Custom DQLab,Merchandise,37,89850,59850,47
DQ-AT-SPD,5/31/2025,Set Pulpen DQLab,Alat Tulis,8,149850,44850,54
DQ-M-STED,5/31/2025,Set Tulis Eksekutif DQLab,Merchandise,33,299850,209850,119
DQ-E-PMD,5/31/2025,Printer Mini DQLab,Elektronik,61,599850,524850,155
DQ-KC-KWD,5/31/2025,Kertas Warna DQLab,Kertas & Cetak,260,239850,209850,315
DQ-E-KBD,5/31/2025,Kalkulator Besar DQLab,Elektronik,34,149850,104850,52
DQ-M-TKD,5/31/2025,Tempat Kartu DQLab,Merchandise,12,149850,74850,38
DQ-E-LMD,5/31/2025,Label Maker DQLab,Elektronik,47,299850,224850,103
DQ-AT-TRD,5/31/2025,Tipe-X Roller DQLab,Alat Tulis,113,44850,29850,207
DQ-E-STD,5/31/2025,Stempel + Tinta DQLab,Elektronik,19,374850,314850,87
DQ-PM-SBD,5/31/2025,Staples + Box DQLab,Perlengkapan Meja,18,74850,59850,81
DQ-M-GKD,5/31/2025,Gantungan Kunci DQLab,Merchandise,1,299850,134850,96
DQ-E-PLD,5/31/2025,Powerbank Logo DQLab,Elektronik,152,299850,269850,173
DQ-P-LCD,5/31/2025,Lakban + Cutter DQLab,Pengemasan,70,134850,119850,143
DQ-E-TMD,5/31/2025,Timbangan Mini DQLab,Elektronik,2,224850,179850,17
DQ-M-TLD,5/31/2025,Tumbler Logo DQLab,Merchandise,10,194850,164850,72
DQ-E-SMD,5/31/2025,Speaker Mini DQLab,Elektronik,9,389850,314850,34
DQ-KC-KUD,5/31/2025,Kartu Ucapan DQLab,Kertas & Cetak,1,119850,59850,100
DQ-KC-KUD,5/31/2025,Kartu Ucapan DQLab,Kertas & Cetak,1,119850,59850,100
DQ-M-BAD,6/1/2025,Buku Agenda DQLab,Merchandise,186,239850,149850,200
DQ-M-TLD,6/1/2025,Termos Logo DQLab,Merchandise,98,194850,149850,180
DQ-AT-SND,6/1/2025,Sticky Notes DQLab,Alat Tulis,192,59850,29850,247
DQ-BC-NAD,6/1/2025,Notebook A5 DQLab,Buku Catatan,8,194850,149850,31
DQ-M-DKD,6/1/2025,Dompet Kartu DQLab,Merchandise,5,149850,119850,58
DQ-E-EKD,6/1/2025,Earphone Kantor DQLab,Elektronik,106,224850,104850,178
DQ-M-BMD,6/1/2025,Botol Minum DQLab,Merchandise,37,239850,179850,98
DQ-KC-KND,6/1/2025,Kartu Nama DQLab,Kertas & Cetak,154,104850,59850,189
DQ-AT-PMD,6/1/2025,Pulpen Metal DQLab,Alat Tulis,88,164850,149850,150
DQ-O-KSD,6/1/2025,Kotak Serbaguna DQLab,Organisasi,33,224850,164850,71
DQ-PM-BSD,6/1/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,30,314850,164850,58
DQ-O-RMD,6/1/2025,Rak Meja DQLab,Organisasi,58,179850,134850,114
DQ-E-HKD,6/1/2025,Headset Kantor DQLab,Elektronik,18,314850,224850,35
DQ-KC-LND,6/1/2025,Label Nama DQLab,Kertas & Cetak,108,164850,89850,140
DQ-M-MCD,6/1/2025,Mousepad Custom DQLab,Merchandise,74,89850,59850,118
DQ-M-MCD,6/1/2025,Mousepad Custom DQLab,Merchandise,74,89850,59850,118
DQ-AT-SPD,6/1/2025,Set Pulpen DQLab,Alat Tulis,8,149850,44850,70
DQ-M-STED,6/1/2025,Set Tulis Eksekutif DQLab,Merchandise,55,299850,209850,122
DQ-E-PMD,6/1/2025,Printer Mini DQLab,Elektronik,61,599850,524850,75
DQ-KC-KWD,6/1/2025,Kertas Warna DQLab,Kertas & Cetak,277,239850,209850,302
DQ-E-KBD,6/1/2025,Kalkulator Besar DQLab,Elektronik,72,149850,104850,98
DQ-M-TKD,6/1/2025,Tempat Kartu DQLab,Merchandise,27,149850,74850,68
DQ-E-LMD,6/1/2025,Label Maker DQLab,Elektronik,23,299850,224850,84
DQ-AT-TRD,6/1/2025,Tipe-X Roller DQLab,Alat Tulis,279,44850,29850,308
DQ-PM-SBD,6/1/2025,Staples + Box DQLab,Perlengkapan Meja,25,74850,59850,100
DQ-M-GKD,6/1/2025,Gantungan Kunci DQLab,Merchandise,9,299850,134850,102
DQ-E-PLD,6/1/2025,Powerbank Logo DQLab,Elektronik,60,299850,269850,151
DQ-P-LCD,6/1/2025,Lakban + Cutter DQLab,Pengemasan,138,134850,119850,148
DQ-M-TLD,6/1/2025,Tumbler Logo DQLab,Merchandise,3,194850,164850,70
DQ-E-SMD,6/1/2025,Speaker Mini DQLab,Elektronik,10,389850,314850,102
DQ-M-BAD,6/2/2025,Buku Agenda DQLab,Merchandise,157,239850,149850,210
DQ-M-TLD,6/2/2025,Termos Logo DQLab,Merchandise,69,194850,149850,84
DQ-AT-SND,6/2/2025,Sticky Notes DQLab,Alat Tulis,456,59850,29850,515
DQ-E-EKD,6/2/2025,Earphone Kantor DQLab,Elektronik,121,224850,104850,202
DQ-M-BMD,6/2/2025,Botol Minum DQLab,Merchandise,40,239850,179850,137
DQ-KC-KND,6/2/2025,Kartu Nama DQLab,Kertas & Cetak,195,104850,59850,224
DQ-AT-PMD,6/2/2025,Pulpen Metal DQLab,Alat Tulis,142,164850,149850,165
DQ-O-KSD,6/2/2025,Kotak Serbaguna DQLab,Organisasi,54,224850,164850,68
DQ-PM-BSD,6/2/2025,Bingkai Sertifikat DQLab,Perlengkapan Meja,46,314850,164850,96
DQ-O-RMD,6/2/2025,Rak Meja DQLab,Organisasi,75,179850,134850,124
DQ-E-HKD,6/2/2025,Headset Kantor DQLab,Elektronik,25,314850,224850,68
DQ-KC-LND,6/2/2025,Label Nama DQLab,Kertas & Cetak,26,164850,89850,115
DQ-M-MCD,6/2/2025,Mousepad Custom DQLab,Merchandise,44,89850,59850,98
DQ-M-MCD,6/2/2025,Mousepad Custom DQLab,Merchandise,44,89850,59850,98
DQ-AT-SPD,6/2/2025,Set Pulpen DQLab,Alat Tulis,38,149850,44850,118
DQ-M-STED,6/2/2025,Set Tulis Eksekutif DQLab,Merchandise,18,299850,209850,107
DQ-E-PMD,6/2/2025,Printer Mini DQLab,Elektronik,127,599850,524850,207
DQ-KC-KWD,6/2/2025,Kertas Warna DQLab,Kertas & Cetak,273,239850,209850,309
DQ-PM-PKD,6/2/2025,Papan Klip DQLab,Perlengkapan Meja,1,374850,134850,88
DQ-E-KBD,6/2/2025,Kalkulator Besar DQLab,Elektronik,246,149850,104850,333
DQ-O-MED,6/2/2025,Map Eksklusif DQLab,Organisasi,11,299850,209850,64
